id,name,types,height,weight,hp,atk,def,sp_atk,sp_def,spe,total_stats,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,egg_groups,is_legendary,is_mythical,is_baby,category,base_experience,sprite,stage
895,regidrago,dragon,2.1,200.0,200,100,50,100,50,80,580,3,0,0,0,0,0,humanoid,green,3,-1,slow,8,no-eggs,True,False,False,legendary,290,0895_regidrago.png,single
896,glastrier,ice,2.2,800.0,100,145,130,65,110,30,580,0,3,0,0,0,0,quadruped,white,3,-1,slow,8,no-eggs,True,False,False,legendary,290,0896_glastrier.png,single
897,spectrier,ghost,2.0,44.5,100,65,60,145,80,130,580,0,0,0,3,0,0,quadruped,black,3,-1,slow,8,no-eggs,True,False,False,legendary,290,0897_spectrier.png,single
898,calyrex,psychic/grass,1.1,7.7,100,80,80,80,80,80,500,3,0,0,0,0,0,humanoid,green,3,-1,slow,8,no-eggs,True,False,False,legendary,250,0898_calyrex.png,single
899,wyrdeer,normal/psychic,1.8,95.1,103,105,72,105,75,65,525,0,1,0,1,0,0,quadruped,gray,135,4,slow,8,ground,False,False,False,regular,263,0899_wyrdeer.png,s2c2
900,kleavor,bug/rock,1.8,89.0,70,135,95,45,70,85,500,0,3,0,0,0,0,bug-wings,brown,115,4,medium,8,bug,False,False,False,regular,175,0900_kleavor.png,s2c2
901,ursaluna,ground/normal,2.4,290.0,130,140,105,45,80,50,550,0,3,0,0,0,0,quadruped,brown,75,4,medium,8,ground,False,False,False,regular,275,0901_ursaluna.png,s3c3
902,basculegion-male,water/ghost,3.0,110.0,120,112,65,80,75,78,530,3,0,0,0,0,0,fish,green,135,4,medium,8,water2,False,False,False,regular,265,0902_basculegion_male.png,s2c2
903,sneasler,fighting/poison,1.3,43.0,80,130,60,40,80,120,510,0,2,0,0,0,0,upright,gray,135,4,medium-slow,8,ground,False,False,False,regular,102,0903_sneasler.png,s2c2
904,overqwil,dark/poison,2.5,60.5,85,115,95,65,65,85,510,0,2,0,0,0,0,fish,black,135,4,medium,8,water2,False,False,False,regular,179,0904_overqwil.png,s2c2
905,enamorus-incarnate,fairy/flying,1.6,48.0,74,115,70,135,80,106,580,0,0,0,3,0,0,arms,pink,3,8,slow,8,no-eggs,True,False,False,legendary,116,0905_enamorus_incarnate.png,single
906,sprigatito,grass,0.4,4.1,40,61,54,45,45,65,310,0,0,0,0,0,1,quadruped,green,45,1,medium-slow,9,ground/plant,False,False,False,regular,62,0906_sprigatito.png,s1c3
907,floragato,grass,0.9,12.2,61,80,63,60,63,83,410,0,0,0,0,0,2,upright,green,45,1,medium-slow,9,ground/plant,False,False,False,regular,144,0907_floragato.png,s2c3
908,meowscarada,grass/dark,1.5,31.2,76,110,70,81,70,123,530,0,0,0,0,0,3,upright,green,45,1,medium-slow,9,ground/plant,False,False,False,regular,265,0908_meowscarada.png,s3c3
909,fuecoco,fire,0.4,9.8,67,45,59,63,40,36,310,1,0,0,0,0,0,upright,red,45,1,medium-slow,9,ground,False,False,False,regular,62,0909_fuecoco.png,s1c3
910,crocalor,fire,1.0,30.7,81,55,78,90,58,49,411,0,0,0,2,0,0,upright,red,45,1,medium-slow,9,ground,False,False,False,regular,144,0910_crocalor.png,s2c3
911,skeledirge,fire/ghost,1.6,326.5,104,75,100,110,75,66,530,0,0,0,3,0,0,quadruped,red,45,1,medium-slow,9,ground,False,False,False,regular,265,0911_skeledirge.png,s3c3
912,quaxly,water,0.5,6.1,55,65,45,50,45,50,310,0,1,0,0,0,0,upright,white,45,1,medium-slow,9,flying/water1,False,False,False,regular,62,0912_quaxly.png,s1c3
913,quaxwell,water,1.2,21.5,70,85,65,65,60,65,410,0,2,0,0,0,0,upright,blue,45,1,medium-slow,9,flying/water1,False,False,False,regular,144,0913_quaxwell.png,s2c3
914,quaquaval,water/fighting,1.8,61.9,85,120,80,85,75,85,530,0,3,0,0,0,0,upright,blue,45,1,medium-slow,9,flying/water1,False,False,False,regular,265,0914_quaquaval.png,s3c3
915,lechonk,normal,0.5,10.2,54,45,40,35,45,35,254,1,0,0,0,0,0,quadruped,gray,255,4,medium,9,ground,False,False,False,regular,51,0915_lechonk.png,s1c2
916,oinkologne-male,normal,1.0,120.0,110,100,75,59,80,65,489,2,0,0,0,0,0,quadruped,gray,100,0,medium,9,ground,False,False,False,regular,171,0916_oinkologne_male.png,s2c2
917,tarountula,bug,0.3,4.0,35,41,45,29,40,20,210,0,0,1,0,0,0,armor,white,255,4,slow-then-very-fast,9,bug,False,False,False,regular,42,0917_tarountula.png,s1c2
918,spidops,bug,1.0,16.5,60,79,92,52,86,35,404,0,0,2,0,0,0,armor,green,120,4,slow-then-very-fast,9,bug,False,False,False,regular,141,0918_spidops.png,s2c2
919,nymble,bug,0.2,1.0,33,46,40,21,25,45,210,0,1,0,0,0,0,armor,gray,190,4,medium,9,bug,False,False,False,regular,42,0919_nymble.png,s1c2
920,lokix,bug/dark,1.0,17.5,71,102,78,52,55,92,450,0,2,0,0,0,0,humanoid,gray,30,4,medium,9,bug,False,False,False,regular,158,0920_lokix.png,s2c2
921,pawmi,electric,0.3,2.5,45,50,20,40,25,60,240,0,0,0,0,0,1,quadruped,yellow,190,4,medium,9,ground,False,False,False,regular,48,0921_pawmi.png,s1c3
922,pawmo,electric/fighting,0.4,6.5,60,75,40,50,40,85,350,0,0,0,0,0,2,upright,yellow,80,4,medium,9,ground,False,False,False,regular,123,0922_pawmo.png,s2c3
923,pawmot,electric/fighting,0.9,41.0,70,115,70,70,60,105,490,0,3,0,0,0,0,upright,yellow,45,4,medium,9,ground,False,False,False,regular,245,0923_pawmot.png,s3c3
924,tandemaus,normal,0.3,1.8,50,50,45,40,45,75,305,0,0,0,0,0,1,heads,white,150,-1,fast,9,ground/fairy,False,False,False,regular,61,0924_tandemaus.png,s1c2
925,maushold-family-of-four,normal,0.3,2.3,74,75,70,65,75,111,470,0,0,0,0,0,2,heads,white,75,-1,fast,9,ground/fairy,False,False,False,regular,165,0925_maushold_family_of_four.png,s2c2
926,fidough,fairy,0.3,10.9,37,55,70,30,55,65,312,0,0,0,0,0,1,quadruped,yellow,190,4,medium-slow,9,ground/mineral,False,False,False,regular,62,0926_fidough.png,s1c2
927,dachsbun,fairy,0.5,14.9,57,80,115,50,80,95,477,0,0,0,0,0,2,quadruped,brown,90,4,medium-slow,9,ground/mineral,False,False,False,regular,167,0927_dachsbun.png,s2c2
928,smoliv,grass/normal,0.3,6.5,41,35,45,58,51,30,260,0,0,0,1,0,0,legs,green,255,4,medium-slow,9,plant,False,False,False,regular,52,0928_smoliv.png,s1c3
929,dolliv,grass/normal,0.6,11.9,52,53,60,78,78,33,354,0,0,0,2,0,0,humanoid,green,120,4,medium-slow,9,plant,False,False,False,regular,124,0929_dolliv.png,s2c3
930,arboliva,grass/normal,1.4,48.2,78,69,90,125,109,39,510,0,0,0,3,0,0,humanoid,green,45,4,medium-slow,9,plant,False,False,False,regular,255,0930_arboliva.png,s3c3
931,squawkabilly-green-plumage,normal/flying,0.6,2.4,82,96,51,45,51,92,417,0,1,0,0,0,0,wings,green,190,4,slow-then-very-fast,9,flying,False,False,False,regular,146,0931_squawkabilly_green_plumage.png,single
932,nacli,rock,0.4,16.0,55,55,75,35,35,25,280,0,0,1,0,0,0,ball,brown,255,4,medium-slow,9,mineral,False,False,False,regular,56,0932_nacli.png,s1c3
933,naclstack,rock,0.6,105.0,60,60,100,35,65,35,355,0,0,2,0,0,0,quadruped,brown,120,4,medium-slow,9,mineral,False,False,False,regular,124,0933_naclstack.png,s2c3
934,garganacl,rock,2.3,240.0,100,100,130,45,90,35,500,0,0,3,0,0,0,humanoid,brown,45,4,medium-slow,9,mineral,False,False,False,regular,250,0934_garganacl.png,s3c3
935,charcadet,fire,0.6,10.5,40,50,40,50,40,35,255,0,0,0,1,0,0,humanoid,red,90,4,slow,9,humanshape,False,False,False,regular,51,0935_charcadet.png,s1c2
936,armarouge,fire/psychic,1.5,85.0,85,60,100,125,80,75,525,0,0,0,2,0,0,humanoid,red,25,4,slow,9,humanshape,False,False,False,regular,263,0936_armarouge.png,s2c2
937,ceruledge,fire/ghost,1.6,62.0,75,125,80,60,100,85,525,0,2,0,0,0,0,humanoid,blue,25,4,slow,9,humanshape,False,False,False,regular,263,0937_ceruledge.png,s2c2
938,tadbulb,electric,0.3,0.4,61,31,41,59,35,45,272,1,0,0,0,0,0,ball,yellow,190,4,medium,9,water1,False,False,False,regular,54,0938_tadbulb.png,s1c2
939,bellibolt,electric,1.2,113.0,109,64,91,103,83,45,495,2,0,0,0,0,0,humanoid,green,50,4,medium,9,water1,False,False,False,regular,173,0939_bellibolt.png,s2c2
940,wattrel,electric/flying,0.4,3.6,40,40,35,55,40,70,280,0,0,0,0,0,1,wings,black,180,4,medium-slow,9,water1/flying,False,False,False,regular,56,0940_wattrel.png,s1c2
941,kilowattrel,electric/flying,1.4,38.6,70,70,60,105,60,125,490,0,0,0,0,0,2,wings,yellow,90,4,medium-slow,9,water1/flying,False,False,False,regular,172,0941_kilowattrel.png,s2c2
942,maschiff,dark,0.5,16.0,60,78,60,40,51,51,340,0,1,0,0,0,0,quadruped,brown,150,4,medium-slow,9,ground,False,False,False,regular,68,0942_maschiff.png,s1c2
943,mabosstiff,dark,1.1,61.0,80,120,90,60,70,85,505,0,2,0,0,0,0,quadruped,gray,75,4,medium-slow,9,ground,False,False,False,regular,177,0943_mabosstiff.png,s2c2
944,shroodle,poison/normal,0.2,0.7,40,65,35,40,35,75,290,0,0,0,0,0,1,quadruped,gray,190,4,medium-slow,9,ground,False,False,False,regular,58,0944_shroodle.png,s1c2
945,grafaiai,poison/normal,0.7,27.2,63,95,65,80,72,110,485,0,0,0,0,0,2,upright,gray,90,4,medium-slow,9,ground,False,False,False,regular,170,0945_grafaiai.png,s2c2
946,bramblin,grass/ghost,0.6,0.6,40,65,30,45,35,60,275,0,1,0,0,0,0,ball,brown,190,4,medium,9,plant,False,False,False,regular,55,0946_bramblin.png,s1c2
947,brambleghast,grass/ghost,1.2,6.0,55,115,70,80,70,90,480,0,2,0,0,0,0,ball,brown,45,4,medium,9,plant,False,False,False,regular,168,0947_brambleghast.png,s2c2
948,toedscool,ground/grass,0.9,33.0,40,40,35,50,100,70,335,0,0,0,0,1,0,legs,yellow,190,4,medium-slow,9,plant,False,False,False,regular,67,0948_toedscool.png,s1c2
949,toedscruel,ground/grass,1.9,58.0,80,70,65,80,120,100,515,0,0,0,0,2,0,tentacles,black,90,4,medium-slow,9,plant,False,False,False,regular,180,0949_toedscruel.png,s2c2
950,klawf,rock,1.3,79.0,70,100,115,35,55,75,450,0,0,2,0,0,0,armor,red,120,4,medium,9,water3,False,False,False,regular,158,0950_klawf.png,single
951,capsakid,grass,0.3,3.0,50,62,40,62,40,50,304,0,1,0,0,0,0,upright,green,190,4,medium,9,plant,False,False,False,regular,61,0951_capsakid.png,s1c2
952,scovillain,grass/fire,0.9,15.0,65,108,65,108,65,75,486,0,2,0,0,0,0,upright,green,75,4,medium,9,plant,False,False,False,regular,170,0952_scovillain.png,s2c2
953,rellor,bug,0.2,1.0,41,50,60,31,58,30,270,0,0,1,0,0,0,armor,brown,190,4,fast,9,bug,False,False,False,regular,54,0953_rellor.png,s1c2
954,rabsca,bug/psychic,0.3,3.5,75,50,85,115,100,45,470,0,0,0,2,0,0,armor,green,45,4,fast,9,bug,False,False,False,regular,165,0954_rabsca.png,s2c2
955,flittle,psychic,0.2,1.5,30,35,30,55,30,75,255,0,0,0,0,0,1,legs,yellow,120,4,medium-slow,9,flying,False,False,False,regular,51,0955_flittle.png,s1c2
956,espathra,psychic,1.9,90.0,95,60,60,101,60,105,481,0,0,0,0,0,2,upright,yellow,60,4,medium-slow,9,flying,False,False,False,regular,168,0956_espathra.png,s2c2
957,tinkatink,fairy/steel,0.4,8.9,50,45,45,35,64,58,297,0,0,0,0,1,0,humanoid,pink,190,8,medium-slow,9,fairy,False,False,False,regular,59,0957_tinkatink.png,s1c3
958,tinkatuff,fairy/steel,0.7,59.1,65,55,55,45,82,78,380,0,0,0,0,2,0,humanoid,pink,90,8,medium-slow,9,fairy,False,False,False,regular,133,0958_tinkatuff.png,s2c3
959,tinkaton,fairy/steel,0.7,112.8,85,75,77,70,105,94,506,0,0,0,0,3,0,humanoid,pink,45,8,medium-slow,9,fairy,False,False,False,regular,253,0959_tinkaton.png,s3c3
960,wiglett,water,1.2,1.8,10,55,25,35,25,95,245,0,0,0,0,0,1,blob,white,255,4,medium,9,water3,False,False,False,regular,49,0960_wiglett.png,s1c2
961,wugtrio,water,1.2,5.4,35,100,50,50,70,120,425,0,0,0,0,0,2,blob,red,50,4,medium,9,water3,False,False,False,regular,149,0961_wugtrio.png,s2c2
962,bombirdier,flying/dark,1.5,42.9,70,103,85,60,85,82,485,0,2,0,0,0,0,wings,white,25,4,slow,9,flying,False,False,False,regular,243,0962_bombirdier.png,single
963,finizen,water,1.3,60.2,70,45,40,45,40,75,315,0,0,0,0,0,1,fish,blue,200,4,slow,9,ground/water2,False,False,False,regular,63,0963_finizen.png,s1c2
964,palafin-zero,water,1.3,60.2,100,70,72,53,62,100,457,2,0,0,0,0,0,fish,blue,45,4,slow,9,ground/water2,False,False,False,regular,160,0964_palafin_zero.png,s2c2
965,varoom,steel/poison,1.0,35.0,45,70,63,30,45,47,300,0,1,0,0,0,0,legs,gray,190,4,medium,9,mineral,False,False,False,regular,60,0965_varoom.png,s1c2
966,revavroom,steel/poison,1.8,120.0,80,119,90,54,67,90,500,0,2,0,0,0,0,legs,gray,75,4,medium,9,mineral,False,False,False,regular,175,0966_revavroom.png,s2c2
967,cyclizar,dragon/normal,1.6,63.0,70,95,65,85,65,121,501,0,0,0,0,0,2,quadruped,green,190,4,medium-slow,9,ground,False,False,False,regular,175,0967_cyclizar.png,single
968,orthworm,steel,2.5,310.0,70,85,145,60,55,65,480,0,0,2,0,0,0,squiggle,pink,25,4,slow,9,ground,False,False,False,regular,240,0968_orthworm.png,single
969,glimmet,rock/poison,0.7,8.0,48,35,42,105,60,60,350,0,0,0,1,0,0,ball,blue,70,4,medium-slow,9,mineral,False,False,False,regular,70,0969_glimmet.png,s1c2
970,glimmora,rock/poison,1.5,45.0,83,55,90,130,81,86,525,0,0,0,2,0,0,ball,blue,25,4,medium-slow,9,mineral,False,False,False,regular,184,0970_glimmora.png,s2c2
971,greavard,ghost,0.6,35.0,50,61,60,30,55,34,290,0,1,0,0,0,0,quadruped,white,120,4,medium-slow,9,ground,False,False,False,regular,58,0971_greavard.png,s1c2
972,houndstone,ghost,2.0,15.0,72,101,100,50,97,68,488,0,2,0,0,0,0,quadruped,white,60,4,medium-slow,9,ground,False,False,False,regular,171,0972_houndstone.png,s2c2
973,flamigo,flying/fighting,1.6,37.0,82,115,74,75,64,90,500,0,2,0,0,0,0,wings,pink,100,4,medium-slow,9,flying,False,False,False,regular,175,0973_flamigo.png,single
974,cetoddle,ice,1.2,45.0,108,68,45,30,40,43,334,1,0,0,0,0,0,upright,white,150,4,medium-slow,9,ground,False,False,False,regular,67,0974_cetoddle.png,s1c2
975,cetitan,ice,4.5,700.0,170,113,65,45,55,73,521,2,0,0,0,0,0,upright,white,50,4,medium-slow,9,ground,False,False,False,regular,182,0975_cetitan.png,s2c2
976,veluza,water/psychic,2.5,90.0,90,102,73,78,65,70,478,0,2,0,0,0,0,fish,gray,100,4,fast,9,water2,False,False,False,regular,167,0976_veluza.png,single
977,dondozo,water,12.0,220.0,150,100,115,65,65,35,530,3,0,0,0,0,0,fish,blue,25,4,slow,9,water2,False,False,False,regular,265,0977_dondozo.png,single
978,tatsugiri-curly,dragon/water,0.3,8.0,68,50,60,120,95,82,475,0,0,0,2,0,0,fish,pink,100,4,medium-slow,9,water2,False,False,False,regular,166,0978_tatsugiri_curly.png,single
979,annihilape,fighting/ghost,1.2,56.0,110,115,80,50,90,90,535,0,3,0,0,0,0,humanoid,gray,45,4,medium,9,ground,False,False,False,regular,268,0979_annihilape.png,s3c3
980,clodsire,poison/ground,1.8,223.0,130,75,60,45,100,20,430,2,0,0,0,0,0,quadruped,brown,90,4,medium,9,water1/ground,False,False,False,regular,151,0980_clodsire.png,s2c2
981,farigiraf,normal/psychic,3.2,160.0,120,90,70,110,70,60,520,3,0,0,0,0,0,quadruped,brown,45,4,medium,9,ground,False,False,False,regular,260,0981_farigiraf.png,s2c2
982,dudunsparce-two-segment,normal,3.6,39.2,125,100,80,85,75,55,520,2,0,0,0,0,0,squiggle,yellow,45,4,medium,9,ground,False,False,False,regular,182,0982_dudunsparce_two_segment.png,s2c2
983,kingambit,dark/steel,2.0,120.0,100,135,120,60,85,50,550,0,3,0,0,0,0,humanoid,black,25,4,medium,9,humanshape,False,False,False,regular,275,0983_kingambit.png,s3c3
984,great-tusk,ground/fighting,2.2,320.0,115,131,131,53,53,87,570,0,3,0,0,0,0,quadruped,purple,30,-1,slow,9,no-eggs,False,False,False,regular,285,0984_great_tusk.png,
985,scream-tail,fairy/psychic,1.2,8.0,115,65,99,65,115,111,570,3,0,0,0,0,0,upright,pink,50,-1,slow,9,no-eggs,False,False,False,regular,285,0985_scream_tail.png,
986,brute-bonnet,grass/dark,1.2,21.0,111,127,99,79,99,55,570,0,3,0,0,0,0,quadruped,gray,50,-1,slow,9,no-eggs,False,False,False,regular,285,0986_brute_bonnet.png,
987,flutter-mane,ghost/fairy,1.4,4.0,55,55,55,135,135,135,570,0,0,0,1,1,1,wings,gray,30,-1,slow,9,no-eggs,False,False,False,regular,285,0987_flutter_mane.png,
988,slither-wing,bug/fighting,3.2,92.0,85,135,79,85,105,81,570,0,3,0,0,0,0,quadruped,red,30,-1,slow,9,no-eggs,False,False,False,regular,285,0988_slither_wing.png,
989,sandy-shocks,electric/ground,2.3,60.0,85,81,97,121,85,101,570,0,0,0,3,0,0,quadruped,gray,30,-1,slow,9,no-eggs,False,False,False,regular,285,0989_sandy_shocks.png,
990,iron-treads,ground/steel,0.9,240.0,90,112,120,72,70,106,570,0,0,3,0,0,0,quadruped,gray,30,-1,slow,9,no-eggs,False,False,False,regular,285,0990_iron_treads.png,
991,iron-bundle,ice/water,0.6,11.0,56,80,114,124,60,136,570,0,0,0,0,0,3,upright,red,50,-1,slow,9,no-eggs,False,False,False,regular,285,0991_iron_bundle.png,
992,iron-hands,fighting/electric,1.8,380.7,154,140,108,50,68,50,570,0,3,0,0,0,0,humanoid,gray,50,-1,slow,9,no-eggs,False,False,False,regular,285,0992_iron_hands.png,
993,iron-jugulis,dark/flying,1.3,111.0,94,80,86,122,80,108,570,0,0,0,3,0,0,upright,blue,30,-1,slow,9,no-eggs,False,False,False,regular,285,0993_iron_jugulis.png,
994,iron-moth,fire/poison,1.2,36.0,80,70,60,140,110,110,570,0,0,0,3,0,0,bug-wings,yellow,30,-1,slow,9,no-eggs,False,False,False,regular,285,0994_iron_moth.png,
995,iron-thorns,rock/electric,1.6,303.0,100,134,110,70,84,72,570,0,3,0,0,0,0,upright,green,30,-1,slow,9,no-eggs,False,False,False,regular,285,0995_iron_thorns.png,
996,frigibax,dragon/ice,0.5,17.0,65,75,45,35,45,55,320,0,1,0,0,0,0,upright,gray,45,4,slow,9,dragon/mineral,False,False,False,regular,64,0996_frigibax.png,s1c3
997,arctibax,dragon/ice,0.8,30.0,90,95,66,45,65,62,423,0,2,0,0,0,0,upright,gray,25,4,slow,9,dragon/mineral,False,False,False,regular,148,0997_arctibax.png,s2c3
998,baxcalibur,dragon/ice,2.1,210.0,115,145,92,75,86,87,600,0,3,0,0,0,0,upright,gray,10,4,slow,9,dragon/mineral,False,False,False,regular,300,0998_baxcalibur.png,s3c3
999,gimmighoul,ghost,0.3,5.0,45,30,70,75,70,10,300,0,0,0,1,0,0,blob,brown,45,-1,slow,9,no-eggs,False,False,False,regular,60,0999_gimmighoul.png,s1c2
1000,gholdengo,steel/ghost,1.2,30.0,87,60,95,133,91,84,550,0,0,0,2,0,0,humanoid,yellow,45,-1,slow,9,no-eggs,False,False,False,regular,275,1000_gholdengo.png,s2c2
1001,wo-chien,dark/grass,1.5,74.2,85,85,100,95,135,70,570,0,0,0,0,3,0,squiggle,brown,6,-1,slow,9,no-eggs,True,False,False,legendary,285,1001_wo_chien.png,
1002,chien-pao,dark/ice,1.9,152.2,80,120,80,90,65,135,570,0,0,0,0,0,3,quadruped,white,6,-1,slow,9,no-eggs,True,False,False,legendary,285,1002_chien_pao.png,
1003,ting-lu,dark/ground,2.7,699.7,155,110,125,55,80,45,570,0,0,3,0,0,0,quadruped,brown,6,-1,slow,9,no-eggs,True,False,False,legendary,285,1003_ting_lu.png,
1004,chi-yu,dark/fire,0.4,4.9,55,80,80,135,120,100,570,0,0,0,3,0,0,fish,red,6,-1,slow,9,no-eggs,True,False,False,legendary,285,1004_chi_yu.png,
1005,roaring-moon,dragon/dark,2.0,380.0,105,139,71,55,101,119,590,0,3,0,0,0,0,quadruped,green,10,-1,slow,9,no-eggs,False,False,False,regular,295,1005_roaring_moon.png,
1006,iron-valiant,fairy/fighting,1.4,35.0,74,130,90,120,60,116,590,0,3,0,0,0,0,humanoid,white,10,-1,slow,9,no-eggs,False,False,False,regular,295,1006_iron_valiant.png,
1007,koraidon,fighting/dragon,2.5,303.0,100,135,115,85,100,135,670,0,3,0,0,0,0,upright,red,3,-1,slow,9,no-eggs,True,False,False,legendary,335,1007_koraidon.png,single
1008,miraidon,electric/dragon,3.5,240.0,100,85,100,135,115,135,670,0,0,0,3,0,0,quadruped,blue,3,-1,slow,9,no-eggs,True,False,False,legendary,335,1008_miraidon.png,single
1009,walking-wake,water/dragon,3.5,280.0,99,83,91,125,83,109,590,0,0,0,3,0,0,upright,blue,5,-1,slow,9,no-eggs,False,False,False,regular,295,1009_walking_wake.png,
1010,iron-leaves,grass/psychic,1.5,125.0,90,130,88,70,108,104,590,0,3,0,0,0,0,quadruped,green,5,-1,slow,9,no-eggs,False,False,False,regular,295,1010_iron_leaves.png,
1011,dipplin,grass/dragon,0.4,9.7,80,80,110,95,80,40,485,0,0,2,0,0,0,heads,green,45,-1,slow,9,plant/dragon,False,False,False,regular,170,1011_dipplin.png,s2c3
1012,poltchageist,grass/ghost,0.1,1.1,40,45,45,74,54,50,308,0,0,0,1,0,0,ball,green,120,-1,slow,9,mineral/indeterminate,False,False,False,regular,62,1012_poltchageist.png,s1c2
1013,sinistcha,grass/ghost,0.2,2.2,71,60,106,121,80,70,508,0,0,0,2,0,0,ball,green,60,-1,slow,9,mineral/indeterminate,False,False,False,regular,178,1013_sinistcha.png,s2c2
1014,okidogi,poison/fighting,1.8,92.2,88,128,115,58,86,80,555,0,3,0,0,0,0,upright,black,3,-1,slow,9,no-eggs,True,False,False,legendary,278,1014_okidogi.png,single
1015,munkidori,poison/psychic,1.0,12.2,88,75,66,130,90,106,555,0,0,0,3,0,0,humanoid,black,3,-1,slow,9,no-eggs,True,False,False,legendary,278,1015_munkidori.png,single
1016,fezandipiti,poison/fairy,1.4,30.1,88,91,82,70,125,99,555,0,0,0,0,3,0,wings,black,3,-1,slow,9,no-eggs,True,False,False,legendary,278,1016_fezandipiti.png,single
1017,ogerpon,grass,1.2,39.8,80,120,84,60,96,110,550,0,3,0,0,0,0,humanoid,green,5,-1,slow,9,no-eggs,True,False,False,legendary,275,1017_ogerpon.png,single
1018,archaludon,steel/dragon,2.0,60.0,90,105,130,125,65,85,600,0,0,3,0,0,0,upright,white,10,4,medium,9,mineral/dragon,False,False,False,regular,300,1018_archaludon.png,s2c2
1019,hydrapple,grass/dragon,1.8,93.0,106,80,110,120,80,44,540,0,0,0,3,0,0,heads,green,10,4,slow-then-very-fast,9,plant/dragon,False,False,False,regular,270,1019_hydrapple.png,s3c3
1020,gouging-fire,fire/dragon,3.5,590.0,105,115,121,65,93,91,590,0,0,3,0,0,0,quadruped,brown,10,-1,slow,9,no-eggs,False,False,False,regular,295,1020_gouging_fire.png,
1021,raging-bolt,electric/dragon,5.2,480.0,125,73,91,137,89,75,590,0,0,0,3,0,0,quadruped,yellow,10,-1,slow,9,no-eggs,False,False,False,regular,295,1021_raging_bolt.png,
1022,iron-boulder,rock/psychic,1.5,162.5,90,120,80,68,108,124,590,0,0,0,0,0,3,quadruped,gray,10,-1,slow,9,no-eggs,False,False,False,regular,295,1022_iron_boulder.png,
1023,iron-crown,steel/psychic,1.6,156.0,90,72,100,122,108,98,590,0,0,0,3,0,0,quadruped,blue,10,-1,slow,9,no-eggs,False,False,False,regular,295,1023_iron_crown.png,
1024,terapagos,normal,0.2,6.5,90,65,85,65,85,60,450,0,0,1,0,0,0,quadruped,blue,255,-1,slow,9,no-eggs,True,False,False,legendary,90,1024_terapagos.png,single
1025,pecharunt,poison/ghost,0.3,0.3,88,88,160,88,88,88,600,0,0,3,0,0,0,ball,purple,3,-1,slow,9,no-eggs,False,True,False,mythical,300,1025_pecharunt.png,single
10091,rattata-alola,dark/normal,0.3,3.8,30,56,35,25,35,72,253,0,0,0,0,0,1,quadruped,purple,255,4,medium,1,ground,False,False,False,regular,51,10091_rattata_alola.png,s1c2
10092,raticate-alola,dark/normal,0.7,25.5,75,71,70,40,80,77,413,0,0,0,0,0,2,quadruped,brown,127,4,medium,1,ground,False,False,False,regular,145,10092_raticate_alola.png,s2c2
10100,raichu-alola,electric/psychic,0.7,21.0,60,85,50,95,85,110,485,0,0,0,0,0,3,upright,yellow,75,4,medium,1,ground/fairy,False,False,False,regular,243,10100_raichu_alola.png,s3c3
10101,sandshrew-alola,ice/steel,0.7,40.0,50,75,90,10,35,40,300,0,0,1,0,0,0,upright,yellow,255,4,medium,1,ground,False,False,False,regular,60,10101_sandshrew_alola.png,s1c2
10102,sandslash-alola,ice/steel,1.2,55.0,75,100,120,25,65,65,450,0,0,2,0,0,0,upright,yellow,90,4,medium,1,ground,False,False,False,regular,158,10102_sandslash_alola.png,s2c2
10103,vulpix-alola,ice,0.6,9.9,38,41,40,50,65,65,299,0,0,0,0,0,1,quadruped,brown,190,6,medium,1,ground,False,False,False,regular,60,10103_vulpix_alola.png,s1c2
10104,ninetales-alola,ice/fairy,1.1,19.9,73,67,75,81,100,109,505,0,0,0,0,0,2,quadruped,yellow,75,6,medium,1,ground,False,False,False,regular,177,10104_ninetales_alola.png,s2c2
10105,diglett-alola,ground/steel,0.2,1.0,10,55,30,35,45,90,265,0,0,0,0,0,1,blob,brown,255,4,medium,1,ground,False,False,False,regular,53,10105_diglett_alola.png,s1c2
10106,dugtrio-alola,ground/steel,0.7,66.6,35,100,60,50,70,110,425,0,2,0,0,0,0,heads,brown,50,4,medium,1,ground,False,False,False,regular,149,10106_dugtrio_alola.png,s2c2
10107,meowth-alola,dark,0.4,4.2,40,35,35,50,40,90,290,0,0,0,0,0,1,quadruped,yellow,255,4,medium,1,ground,False,False,False,regular,58,10107_meowth_alola.png,s1c2
10108,persian-alola,dark,1.1,33.0,65,60,60,75,65,115,440,0,0,0,0,0,2,quadruped,yellow,90,4,medium,1,ground,False,False,False,regular,154,10108_persian_alola.png,s2c2
10109,geodude-alola,rock/electric,0.4,20.3,40,80,100,30,30,20,300,0,0,1,0,0,0,arms,brown,255,4,medium-slow,1,mineral,False,False,False,regular,60,10109_geodude_alola.png,s1c3
10110,graveler-alola,rock/electric,1.0,110.0,55,95,115,45,45,35,390,0,0,2,0,0,0,humanoid,brown,120,4,medium-slow,1,mineral,False,False,False,regular,137,10110_graveler_alola.png,s2c3
10111,golem-alola,rock/electric,1.7,316.0,80,120,130,55,65,45,495,0,0,3,0,0,0,humanoid,brown,45,4,medium-slow,1,mineral,False,False,False,regular,223,10111_golem_alola.png,s3c3
