id,name,height,weight,total_stats,hp,atk,def_,sp_atk,sp_def,spe,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,is_legendary,is_mythical,is_baby,rarity,base_experience,stage,type_1,type_2,egg_group_1,egg_group_2
988,slither_wing,3.2,92.0,570,85,135,79,85,105,81,0,3,0,0,0,0,quadruped,red,30,-1,slow,9,False,False,False,regular,285,single,bug,fighting,no-eggs,
989,sandy_shocks,2.3,60.0,570,85,81,97,121,85,101,0,0,0,3,0,0,quadruped,gray,30,-1,slow,9,False,False,False,regular,285,single,electric,ground,no-eggs,
990,iron_treads,0.9,240.0,570,90,112,120,72,70,106,0,0,3,0,0,0,quadruped,gray,30,-1,slow,9,False,False,False,regular,285,single,ground,steel,no-eggs,
991,iron_bundle,0.6,11.0,570,56,80,114,124,60,136,0,0,0,0,0,3,upright,red,50,-1,slow,9,False,False,False,regular,285,single,ice,water,no-eggs,
992,iron_hands,1.8,380.7,570,154,140,108,50,68,50,0,3,0,0,0,0,humanoid,gray,50,-1,slow,9,False,False,False,regular,285,single,fighting,electric,no-eggs,
993,iron_jugulis,1.3,111.0,570,94,80,86,122,80,108,0,0,0,3,0,0,upright,blue,30,-1,slow,9,False,False,False,regular,285,single,dark,flying,no-eggs,
994,iron_moth,1.2,36.0,570,80,70,60,140,110,110,0,0,0,3,0,0,bug-wings,yellow,30,-1,slow,9,False,False,False,regular,285,single,fire,poison,no-eggs,
995,iron_thorns,1.6,303.0,570,100,134,110,70,84,72,0,3,0,0,0,0,upright,green,30,-1,slow,9,False,False,False,regular,285,single,rock,electric,no-eggs,
996,frigibax,0.5,17.0,320,65,75,45,35,45,55,0,1,0,0,0,0,upright,gray,45,4,slow,9,False,False,False,regular,64,s1c3,dragon,ice,dragon,mineral
997,arctibax,0.8,30.0,423,90,95,66,45,65,62,0,2,0,0,0,0,upright,gray,25,4,slow,9,False,False,False,regular,148,s2c3,dragon,ice,dragon,mineral
998,baxcalibur,2.1,210.0,600,115,145,92,75,86,87,0,3,0,0,0,0,upright,gray,10,4,slow,9,False,False,False,regular,300,s3c3,dragon,ice,dragon,mineral
999,gimmighoul,0.3,5.0,300,45,30,70,75,70,10,0,0,0,1,0,0,blob,brown,45,-1,slow,9,False,False,False,regular,60,s1c2,ghost,,no-eggs,
1000,gholdengo,1.2,30.0,550,87,60,95,133,91,84,0,0,0,2,0,0,humanoid,yellow,45,-1,slow,9,False,False,False,regular,275,s2c2,steel,ghost,no-eggs,
1001,wo_chien,1.5,74.2,570,85,85,100,95,135,70,0,0,0,0,3,0,squiggle,brown,6,-1,slow,9,True,False,False,legendary,285,single,dark,grass,no-eggs,
1002,chien_pao,1.9,152.2,570,80,120,80,90,65,135,0,0,0,0,0,3,quadruped,white,6,-1,slow,9,True,False,False,legendary,285,single,dark,ice,no-eggs,
1003,ting_lu,2.7,699.7,570,155,110,125,55,80,45,0,0,3,0,0,0,quadruped,brown,6,-1,slow,9,True,False,False,legendary,285,single,dark,ground,no-eggs,
1004,chi_yu,0.4,4.9,570,55,80,80,135,120,100,0,0,0,3,0,0,fish,red,6,-1,slow,9,True,False,False,legendary,285,single,dark,fire,no-eggs,
1005,roaring_moon,2.0,380.0,590,105,139,71,55,101,119,0,3,0,0,0,0,quadruped,green,10,-1,slow,9,False,False,False,regular,295,single,dragon,dark,no-eggs,
1006,iron_valiant,1.4,35.0,590,74,130,90,120,60,116,0,3,0,0,0,0,humanoid,white,10,-1,slow,9,False,False,False,regular,295,single,fairy,fighting,no-eggs,
1007,koraidon,2.5,303.0,670,100,135,115,85,100,135,0,3,0,0,0,0,upright,red,3,-1,slow,9,True,False,False,legendary,335,single,fighting,dragon,no-eggs,
1008,miraidon,3.5,240.0,670,100,85,100,135,115,135,0,0,0,3,0,0,quadruped,blue,3,-1,slow,9,True,False,False,legendary,335,single,electric,dragon,no-eggs,
1009,walking_wake,3.5,280.0,590,99,83,91,125,83,109,0,0,0,3,0,0,upright,blue,5,-1,slow,9,False,False,False,legendary,295,single,water,dragon,no-eggs,
1010,iron_leaves,1.5,125.0,590,90,130,88,70,108,104,0,3,0,0,0,0,quadruped,green,5,-1,slow,9,False,False,False,legendary,295,single,grass,psychic,no-eggs,
1011,dipplin,0.4,9.7,485,80,80,110,95,80,40,0,0,2,0,0,0,heads,green,45,-1,slow,9,False,False,False,regular,170,s2c3,grass,dragon,plant,dragon
1012,poltchageist,0.1,1.1,308,40,45,45,74,54,50,0,0,0,1,0,0,ball,green,120,-1,slow,9,False,False,False,regular,62,s1c2,grass,ghost,mineral,indeterminate
1013,sinistcha,0.2,2.2,508,71,60,106,121,80,70,0,0,0,2,0,0,ball,green,60,-1,slow,9,False,False,False,regular,178,s2c2,grass,ghost,mineral,indeterminate
1014,okidogi,1.8,92.2,555,88,128,115,58,86,80,0,3,0,0,0,0,upright,black,3,-1,slow,9,True,False,False,legendary,278,single,poison,fighting,no-eggs,
1015,munkidori,1.0,12.2,555,88,75,66,130,90,106,0,0,0,3,0,0,humanoid,black,3,-1,slow,9,True,False,False,legendary,278,single,poison,psychic,no-eggs,
1016,fezandipiti,1.4,30.1,555,88,91,82,70,125,99,0,0,0,0,3,0,wings,black,3,-1,slow,9,True,False,False,legendary,278,single,poison,fairy,no-eggs,
1017,ogerpon,1.2,39.8,550,80,120,84,60,96,110,0,3,0,0,0,0,humanoid,green,5,-1,slow,9,True,False,False,legendary,275,single,grass,,no-eggs,
1018,archaludon,2.0,60.0,600,90,105,130,125,65,85,0,0,3,0,0,0,upright,white,10,4,medium,9,False,False,False,regular,300,s2c2,steel,dragon,mineral,dragon
1019,hydrapple,1.8,93.0,540,106,80,110,120,80,44,0,0,0,3,0,0,heads,green,10,4,slow-then-very-fast,9,False,False,False,regular,270,s3c3,grass,dragon,plant,dragon
1020,gouging_fire,3.5,590.0,590,105,115,121,65,93,91,0,0,3,0,0,0,quadruped,brown,10,-1,slow,9,False,False,False,legendary,295,single,fire,dragon,no-eggs,
1021,raging_bolt,5.2,480.0,590,125,73,91,137,89,75,0,0,0,3,0,0,quadruped,yellow,10,-1,slow,9,False,False,False,legendary,295,single,electric,dragon,no-eggs,
1022,iron_boulder,1.5,162.5,590,90,120,80,68,108,124,0,0,0,0,0,3,quadruped,gray,10,-1,slow,9,False,False,False,legendary,295,single,rock,psychic,no-eggs,
1023,iron_crown,1.6,156.0,590,90,72,100,122,108,98,0,0,0,3,0,0,quadruped,blue,10,-1,slow,9,False,False,False,legendary,295,single,steel,psychic,no-eggs,
1024,terapagos,0.2,6.5,450,90,65,85,65,85,60,0,0,1,0,0,0,quadruped,blue,255,-1,slow,9,True,False,False,legendary,90,single,normal,,no-eggs,
1025,pecharunt,0.3,0.3,600,88,88,160,88,88,88,0,0,3,0,0,0,ball,purple,3,-1,slow,9,False,True,False,legendary,300,single,poison,ghost,no-eggs,
1026,rattata_alola,0.3,3.8,253,30,56,35,25,35,72,0,0,0,0,0,1,quadruped,purple,255,4,medium,7,False,False,False,regular,51,s1c2,dark,normal,ground,
1027,raticate_alola,0.7,25.5,413,75,71,70,40,80,77,0,0,0,0,0,2,quadruped,brown,127,4,medium,7,False,False,False,regular,145,s2c2,dark,normal,ground,
1028,raichu_alola,0.7,21.0,485,60,85,50,95,85,110,0,0,0,0,0,3,upright,yellow,75,4,medium,7,False,False,False,regular,243,s3c3,electric,psychic,ground,fairy
1029,sandshrew_alola,0.7,40.0,300,50,75,90,10,35,40,0,0,1,0,0,0,upright,yellow,255,4,medium,7,False,False,False,regular,60,s1c2,ice,steel,ground,
1030,sandslash_alola,1.2,55.0,450,75,100,120,25,65,65,0,0,2,0,0,0,upright,yellow,90,4,medium,7,False,False,False,regular,158,s2c2,ice,steel,ground,
1031,vulpix_alola,0.6,9.9,299,38,41,40,50,65,65,0,0,0,0,0,1,quadruped,brown,190,6,medium,7,False,False,False,regular,60,s1c2,ice,,ground,
1032,ninetales_alola,1.1,19.9,505,73,67,75,81,100,109,0,0,0,0,0,2,quadruped,yellow,75,6,medium,7,False,False,False,regular,177,s2c2,ice,fairy,ground,
1033,diglett_alola,0.2,1.0,265,10,55,30,35,45,90,0,0,0,0,0,1,blob,brown,255,4,medium,7,False,False,False,regular,53,s1c2,ground,steel,ground,
1034,dugtrio_alola,0.7,66.6,425,35,100,60,50,70,110,0,2,0,0,0,0,heads,brown,50,4,medium,7,False,False,False,regular,149,s2c2,ground,steel,ground,
1035,meowth_alola,0.4,4.2,290,40,35,35,50,40,90,0,0,0,0,0,1,quadruped,yellow,255,4,medium,7,False,False,False,regular,58,s1c2,dark,,ground,
1036,persian_alola,1.1,33.0,440,65,60,60,75,65,115,0,0,0,0,0,2,quadruped,yellow,90,4,medium,7,False,False,False,regular,154,s2c2,dark,,ground,
1037,geodude_alola,0.4,20.3,300,40,80,100,30,30,20,0,0,1,0,0,0,arms,brown,255,4,medium-slow,7,False,False,False,regular,60,s1c3,rock,electric,mineral,
1038,graveler_alola,1.0,110.0,390,55,95,115,45,45,35,0,0,2,0,0,0,humanoid,brown,120,4,medium-slow,7,False,False,False,regular,137,s2c3,rock,electric,mineral,
1039,golem_alola,1.7,316.0,495,80,120,130,55,65,45,0,0,3,0,0,0,humanoid,brown,45,4,medium-slow,7,False,False,False,regular,223,s3c3,rock,electric,mineral,
1040,grimer_alola,0.7,42.0,325,80,80,50,40,50,25,1,0,0,0,0,0,arms,purple,190,4,medium,7,False,False,False,regular,65,s1c2,poison,dark,indeterminate,
1041,muk_alola,1.0,52.0,500,105,105,75,65,100,50,1,1,0,0,0,0,arms,purple,75,4,medium,7,False,False,False,regular,175,s2c2,poison,dark,indeterminate,
1042,exeggutor_alola,10.9,415.6,530,95,105,85,125,75,45,0,0,0,2,0,0,legs,yellow,45,4,slow,7,False,False,False,regular,186,s2c2,grass,dragon,plant,
1043,marowak_alola,1.0,34.0,425,60,80,110,50,80,45,0,0,2,0,0,0,upright,brown,75,4,medium,7,False,False,False,regular,149,s2c2,fire,ghost,monster,
1044,meowth_galar,0.4,7.5,290,50,65,55,40,40,40,0,1,0,0,0,0,quadruped,yellow,255,4,medium,8,False,False,False,regular,58,s1c2,steel,,ground,
1045,ponyta_galar,0.8,24.0,410,50,85,55,65,65,90,0,0,0,0,0,1,quadruped,yellow,190,4,medium,8,False,False,False,regular,82,s1c2,psychic,,ground,
1046,rapidash_galar,1.7,80.0,500,65,100,70,80,80,105,0,0,0,0,0,2,quadruped,yellow,60,4,medium,8,False,False,False,regular,175,s2c2,psychic,fairy,ground,
1047,slowpoke_galar,1.2,36.0,315,90,65,65,40,40,15,1,0,0,0,0,0,quadruped,pink,190,4,medium,8,False,False,False,regular,63,s1c2,psychic,,monster,water1
1048,slowbro_galar,1.6,70.5,490,95,100,95,100,70,30,0,2,0,0,0,0,upright,pink,75,4,medium,8,False,False,False,regular,172,s2c2,poison,psychic,monster,water1
1049,slowking_galar,1.8,79.5,490,95,65,80,110,110,30,0,0,0,0,2,0,upright,pink,70,4,medium,8,False,False,False,regular,172,s2c2,poison,psychic,monster,water1
1050,farfetchd_galar,0.8,42.0,377,52,95,55,58,62,55,0,1,0,0,0,0,wings,brown,45,4,medium,8,False,False,False,regular,132,s1c2,fighting,,flying,ground
1051,weezing_galar,3.0,16.0,490,65,90,120,85,70,60,0,0,2,0,0,0,heads,purple,60,4,medium,8,False,False,False,regular,172,s2c2,poison,fairy,indeterminate,
1052,mr_mime_galar,1.4,56.8,460,50,65,65,90,90,100,0,0,0,0,0,2,humanoid,pink,45,4,medium,8,False,False,False,regular,161,single,ice,psychic,humanshape,
1053,articuno_galar,1.7,50.9,580,90,85,85,125,100,95,0,0,0,3,0,0,wings,blue,3,-1,slow,8,True,False,False,legendary,290,single,psychic,flying,no-eggs,
1054,zapdos_galar,1.6,58.2,580,90,125,90,85,90,100,0,3,0,0,0,0,wings,yellow,3,-1,slow,8,True,False,False,legendary,290,single,fighting,flying,no-eggs,
1055,moltres_galar,2.0,66.0,580,90,85,90,100,125,90,0,0,0,0,3,0,wings,yellow,3,-1,slow,8,True,False,False,legendary,290,single,dark,flying,no-eggs,
1056,corsola_galar,0.6,0.5,410,60,55,100,65,100,30,0,0,0,0,1,0,armor,pink,60,6,fast,8,False,False,False,regular,144,s1c2,ghost,,water1,water3
1057,zigzagoon_galar,0.4,17.5,240,38,30,41,30,41,60,0,0,0,0,0,1,quadruped,brown,255,4,medium,8,False,False,False,regular,56,s1c3,dark,normal,ground,
1058,linoone_galar,0.5,32.5,420,78,70,61,50,61,100,0,0,0,0,0,2,quadruped,white,90,4,medium,8,False,False,False,regular,147,s2c3,dark,normal,ground,
1059,darumaka_galar,0.7,40.0,315,70,90,45,15,45,50,0,1,0,0,0,0,humanoid,red,120,4,medium-slow,8,False,False,False,regular,63,s1c2,ice,,ground,
1060,darmanitan,1.7,120.0,540,105,160,55,30,55,135,0,0,0,2,0,0,quadruped,red,60,4,medium-slow,5,False,False,False,regular,189,s2c2,ice,fire,ground,
1061,yamask_galar,0.5,1.5,303,38,55,85,30,65,30,0,0,1,0,0,0,arms,black,190,4,medium,8,False,False,False,regular,61,s1c2,ground,ghost,mineral,indeterminate
1062,stunfisk_galar,0.7,20.5,471,109,81,99,66,84,32,2,0,0,0,0,0,fish,brown,75,4,medium,8,False,False,False,regular,165,single,ground,steel,water1,indeterminate
1063,growlithe_hisui,0.8,22.7,350,60,75,45,65,50,55,0,1,0,0,0,0,quadruped,brown,190,2,slow,9,False,False,False,regular,70,s1c2,fire,rock,ground,
1064,arcanine_hisui,2.0,168.0,555,95,115,80,95,80,90,0,2,0,0,0,0,quadruped,brown,75,2,slow,9,False,False,False,regular,194,s2c2,fire,rock,ground,
1065,voltorb_hisui,0.5,13.0,330,40,30,50,55,55,100,0,0,0,0,0,1,ball,red,190,-1,medium,9,False,False,False,regular,66,s1c2,electric,grass,mineral,
1066,electrode_hisui,1.2,71.0,490,60,50,70,80,80,150,0,0,0,0,0,2,ball,red,60,-1,medium,9,False,False,False,regular,172,s2c2,electric,grass,mineral,
1067,typhlosion_hisui,1.6,69.8,534,73,84,78,119,85,95,0,0,0,3,0,0,quadruped,yellow,45,1,medium-slow,9,False,False,False,regular,240,s3c3,fire,ghost,ground,
1068,qwilfish_hisui,0.5,3.9,440,65,95,85,55,55,85,0,1,0,0,0,0,fish,gray,45,4,medium,9,False,False,False,regular,88,s1c2,dark,poison,water2,
1069,sneasel_hisui,0.9,27.0,430,55,95,55,35,75,115,0,0,0,0,0,1,upright,black,60,4,medium-slow,9,False,False,False,regular,86,s1c2,fighting,poison,ground,
1070,samurott_hisui,1.5,58.2,528,90,108,80,100,65,85,0,0,0,3,0,0,quadruped,blue,45,1,medium-slow,9,False,False,False,regular,238,s3c3,water,dark,ground,
1071,lilligant_hisui,1.2,19.2,480,70,105,75,50,75,105,0,0,0,2,0,0,blob,green,75,8,medium,9,False,False,False,regular,168,s2c2,grass,fighting,plant,
1072,zorua_hisui,0.7,12.5,330,35,60,40,85,40,70,0,0,0,1,0,0,quadruped,gray,75,1,medium-slow,9,False,False,False,regular,66,s1c2,normal,ghost,ground,
1073,zoroark_hisui,1.6,73.0,510,55,100,60,125,60,110,0,0,0,2,0,0,upright,gray,45,1,medium-slow,9,False,False,False,regular,179,s2c2,normal,ghost,ground,
1074,braviary_hisui,1.7,43.4,510,110,83,70,112,70,65,0,2,0,0,0,0,wings,red,60,0,slow,9,False,False,False,regular,179,s2c2,psychic,flying,flying,
1075,sliggoo_hisui,0.7,68.5,452,58,75,83,83,113,40,0,0,0,0,2,0,squiggle,purple,45,4,slow,9,False,False,False,regular,158,s2c3,steel,dragon,dragon,
1076,goodra_hisui,1.7,334.1,600,80,100,100,110,150,60,0,0,0,0,3,0,upright,purple,45,4,slow,9,False,False,False,regular,270,s3c3,steel,dragon,dragon,
1077,avalugg_hisui,1.4,262.4,514,95,127,184,34,36,38,0,0,2,0,0,0,quadruped,blue,55,4,medium,9,False,False,False,regular,180,s2c2,ice,rock,monster,mineral
1078,decidueye_hisui,1.6,37.0,530,88,112,80,95,95,60,0,3,0,0,0,0,wings,brown,45,1,medium-slow,9,False,False,False,regular,239,s3c3,grass,fighting,flying,
1079,dialga_hisui,7.0,848.7,680,100,100,120,150,120,90,0,0,0,3,0,0,quadruped,white,3,-1,slow,9,True,False,False,legendary,306,single,steel,dragon,no-eggs,
1080,palkia_hisui,6.3,659.0,680,90,100,100,150,120,120,0,0,0,3,0,0,upright,purple,3,-1,slow,9,True,False,False,legendary,306,single,water,dragon,no-eggs,
1081,wooper_paldea,0.4,11.0,210,55,45,45,25,25,15,1,0,0,0,0,0,legs,blue,255,4,medium,9,False,False,False,regular,42,s1c2,poison,ground,water1,ground
1082,tauros_paldea,1.4,115.0,490,75,110,105,30,70,100,0,2,0,0,0,0,quadruped,brown,45,0,slow,9,False,False,False,regular,172,single,fighting,,ground,
