id,name,types,height,weight,total_stats,hp,atk,def_,sp_atk,sp_def,spe,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,egg_groups,is_legendary,is_mythical,is_baby,category,base_experience,stage
1000,gholdengo,steel | ghost,1.2,30.0,550,87,60,95,133,91,84,0,0,0,2,0,0,humanoid,yellow,45,-1,slow,9,no-eggs,False,False,False,regular,275,s2c2
1001,wo-chien,dark | grass,1.5,74.2,570,85,85,100,95,135,70,0,0,0,0,3,0,squiggle,brown,6,-1,slow,9,no-eggs,True,False,False,legendary,285,single
1002,chien-pao,dark | ice,1.9,152.2,570,80,120,80,90,65,135,0,0,0,0,0,3,quadruped,white,6,-1,slow,9,no-eggs,True,False,False,legendary,285,single
1003,ting-lu,dark | ground,2.7,699.7,570,155,110,125,55,80,45,0,0,3,0,0,0,quadruped,brown,6,-1,slow,9,no-eggs,True,False,False,legendary,285,single
1004,chi-yu,dark | fire,0.4,4.9,570,55,80,80,135,120,100,0,0,0,3,0,0,fish,red,6,-1,slow,9,no-eggs,True,False,False,legendary,285,single
1005,roaring-moon,dragon | dark,2.0,380.0,590,105,139,71,55,101,119,0,3,0,0,0,0,quadruped,green,10,-1,slow,9,no-eggs,False,False,False,regular,295,single
1006,iron-valiant,fairy | fighting,1.4,35.0,590,74,130,90,120,60,116,0,3,0,0,0,0,humanoid,white,10,-1,slow,9,no-eggs,False,False,False,regular,295,single
1007,koraidon,fighting | dragon,2.5,303.0,670,100,135,115,85,100,135,0,3,0,0,0,0,upright,red,3,-1,slow,9,no-eggs,True,False,False,legendary,335,single
1008,miraidon,electric | dragon,3.5,240.0,670,100,85,100,135,115,135,0,0,0,3,0,0,quadruped,blue,3,-1,slow,9,no-eggs,True,False,False,legendary,335,single
1009,walking-wake,water | dragon,3.5,280.0,590,99,83,91,125,83,109,0,0,0,3,0,0,upright,blue,5,-1,slow,9,no-eggs,False,False,False,regular,295,single
1010,iron-leaves,grass | psychic,1.5,125.0,590,90,130,88,70,108,104,0,3,0,0,0,0,quadruped,green,5,-1,slow,9,no-eggs,False,False,False,regular,295,single
1011,dipplin,grass | dragon,0.4,9.7,485,80,80,110,95,80,40,0,0,2,0,0,0,heads,green,45,-1,slow,9,plant | dragon,False,False,False,regular,170,s2c3
1012,poltchageist,grass | ghost,0.1,1.1,308,40,45,45,74,54,50,0,0,0,1,0,0,ball,green,120,-1,slow,9,mineral | indeterminate,False,False,False,regular,62,s1c2
1013,sinistcha,grass | ghost,0.2,2.2,508,71,60,106,121,80,70,0,0,0,2,0,0,ball,green,60,-1,slow,9,mineral | indeterminate,False,False,False,regular,178,s2c2
1014,okidogi,poison | fighting,1.8,92.2,555,88,128,115,58,86,80,0,3,0,0,0,0,upright,black,3,-1,slow,9,no-eggs,True,False,False,legendary,278,single
1015,munkidori,poison | psychic,1.0,12.2,555,88,75,66,130,90,106,0,0,0,3,0,0,humanoid,black,3,-1,slow,9,no-eggs,True,False,False,legendary,278,single
1016,fezandipiti,poison | fairy,1.4,30.1,555,88,91,82,70,125,99,0,0,0,0,3,0,wings,black,3,-1,slow,9,no-eggs,True,False,False,legendary,278,single
1017,ogerpon,grass,1.2,39.8,550,80,120,84,60,96,110,0,3,0,0,0,0,humanoid,green,5,-1,slow,9,no-eggs,True,False,False,legendary,275,single
1018,archaludon,steel | dragon,2.0,60.0,600,90,105,130,125,65,85,0,0,3,0,0,0,upright,white,10,4,medium,9,mineral | dragon,False,False,False,regular,300,s2c2
1019,hydrapple,grass | dragon,1.8,93.0,540,106,80,110,120,80,44,0,0,0,3,0,0,heads,green,10,4,slow-then-very-fast,9,plant | dragon,False,False,False,regular,270,s3c3
1020,gouging-fire,fire | dragon,3.5,590.0,590,105,115,121,65,93,91,0,0,3,0,0,0,quadruped,brown,10,-1,slow,9,no-eggs,False,False,False,regular,295,single
1021,raging-bolt,electric | dragon,5.2,480.0,590,125,73,91,137,89,75,0,0,0,3,0,0,quadruped,yellow,10,-1,slow,9,no-eggs,False,False,False,regular,295,single
1022,iron-boulder,rock | psychic,1.5,162.5,590,90,120,80,68,108,124,0,0,0,0,0,3,quadruped,gray,10,-1,slow,9,no-eggs,False,False,False,regular,295,single
1023,iron-crown,steel | psychic,1.6,156.0,590,90,72,100,122,108,98,0,0,0,3,0,0,quadruped,blue,10,-1,slow,9,no-eggs,False,False,False,regular,295,single
1024,terapagos,normal,0.2,6.5,450,90,65,85,65,85,60,0,0,1,0,0,0,quadruped,blue,255,-1,slow,9,no-eggs,True,False,False,legendary,90,single
1025,pecharunt,poison | ghost,0.3,0.3,600,88,88,160,88,88,88,0,0,3,0,0,0,ball,purple,3,-1,slow,9,no-eggs,False,True,False,mythical,300,single
10091,rattata-alola,dark | normal,0.3,3.8,253,30,56,35,25,35,72,0,0,0,0,0,1,quadruped,purple,255,4,medium,1,ground,False,False,False,regular,51,s1c2
10092,raticate-alola,dark | normal,0.7,25.5,413,75,71,70,40,80,77,0,0,0,0,0,2,quadruped,brown,127,4,medium,1,ground,False,False,False,regular,145,s2c2
10100,raichu-alola,electric | psychic,0.7,21.0,485,60,85,50,95,85,110,0,0,0,0,0,3,upright,yellow,75,4,medium,1,ground | fairy,False,False,False,regular,243,s3c3
10101,sandshrew-alola,ice | steel,0.7,40.0,300,50,75,90,10,35,40,0,0,1,0,0,0,upright,yellow,255,4,medium,1,ground,False,False,False,regular,60,s1c2
10102,sandslash-alola,ice | steel,1.2,55.0,450,75,100,120,25,65,65,0,0,2,0,0,0,upright,yellow,90,4,medium,1,ground,False,False,False,regular,158,s2c2
10103,vulpix-alola,ice,0.6,9.9,299,38,41,40,50,65,65,0,0,0,0,0,1,quadruped,brown,190,6,medium,1,ground,False,False,False,regular,60,s1c2
10104,ninetales-alola,ice | fairy,1.1,19.9,505,73,67,75,81,100,109,0,0,0,0,0,2,quadruped,yellow,75,6,medium,1,ground,False,False,False,regular,177,s2c2
10105,diglett-alola,ground | steel,0.2,1.0,265,10,55,30,35,45,90,0,0,0,0,0,1,blob,brown,255,4,medium,1,ground,False,False,False,regular,53,s1c2
10106,dugtrio-alola,ground | steel,0.7,66.6,425,35,100,60,50,70,110,0,2,0,0,0,0,heads,brown,50,4,medium,1,ground,False,False,False,regular,149,s2c2
10107,meowth-alola,dark,0.4,4.2,290,40,35,35,50,40,90,0,0,0,0,0,1,quadruped,yellow,255,4,medium,1,ground,False,False,False,regular,58,s1c2
10108,persian-alola,dark,1.1,33.0,440,65,60,60,75,65,115,0,0,0,0,0,2,quadruped,yellow,90,4,medium,1,ground,False,False,False,regular,154,s2c2
10109,geodude-alola,rock | electric,0.4,20.3,300,40,80,100,30,30,20,0,0,1,0,0,0,arms,brown,255,4,medium-slow,1,mineral,False,False,False,regular,60,s1c3
10110,graveler-alola,rock | electric,1.0,110.0,390,55,95,115,45,45,35,0,0,2,0,0,0,humanoid,brown,120,4,medium-slow,1,mineral,False,False,False,regular,137,s2c3
10111,golem-alola,rock | electric,1.7,316.0,495,80,120,130,55,65,45,0,0,3,0,0,0,humanoid,brown,45,4,medium-slow,1,mineral,False,False,False,regular,223,s3c3
10112,grimer-alola,poison | dark,0.7,42.0,325,80,80,50,40,50,25,1,0,0,0,0,0,arms,purple,190,4,medium,1,indeterminate,False,False,False,regular,65,s1c2
10113,muk-alola,poison | dark,1.0,52.0,500,105,105,75,65,100,50,1,1,0,0,0,0,arms,purple,75,4,medium,1,indeterminate,False,False,False,regular,175,s2c2
10114,exeggutor-alola,grass | dragon,10.9,415.6,530,95,105,85,125,75,45,0,0,0,2,0,0,legs,yellow,45,4,slow,1,plant,False,False,False,regular,186,s2c2
10115,marowak-alola,fire | ghost,1.0,34.0,425,60,80,110,50,80,45,0,0,2,0,0,0,upright,brown,75,4,medium,1,monster,False,False,False,regular,149,s2c2
10161,meowth-galar,steel,0.4,7.5,290,50,65,55,40,40,40,0,1,0,0,0,0,quadruped,yellow,255,4,medium,1,ground,False,False,False,regular,58,s1c2
10162,ponyta-galar,psychic,0.8,24.0,410,50,85,55,65,65,90,0,0,0,0,0,1,quadruped,yellow,190,4,medium,1,ground,False,False,False,regular,82,s1c2
10163,rapidash-galar,psychic | fairy,1.7,80.0,500,65,100,70,80,80,105,0,0,0,0,0,2,quadruped,yellow,60,4,medium,1,ground,False,False,False,regular,175,s2c2
10164,slowpoke-galar,psychic,1.2,36.0,315,90,65,65,40,40,15,1,0,0,0,0,0,quadruped,pink,190,4,medium,1,monster | water1,False,False,False,regular,63,s1c2
10165,slowbro-galar,poison | psychic,1.6,70.5,490,95,100,95,100,70,30,0,2,0,0,0,0,upright,pink,75,4,medium,1,monster | water1,False,False,False,regular,172,s2c2
10172,slowking-galar,poison | psychic,1.8,79.5,490,95,65,80,110,110,30,0,0,0,0,2,0,upright,pink,70,4,medium,2,monster | water1,False,False,False,regular,172,s2c2
10166,farfetchd-galar,fighting,0.8,42.0,377,52,95,55,58,62,55,0,1,0,0,0,0,wings,brown,45,4,medium,1,flying | ground,False,False,False,regular,132,s1c2
10167,weezing-galar,poison | fairy,3.0,16.0,490,65,90,120,85,70,60,0,0,2,0,0,0,heads,purple,60,4,medium,1,indeterminate,False,False,False,regular,172,s2c2
10168,mr-mime-galar,ice | psychic,1.4,56.8,460,50,65,65,90,90,100,0,0,0,0,0,2,humanoid,pink,45,4,medium,1,humanshape,False,False,False,regular,161,single
10169,articuno-galar,psychic | flying,1.7,50.9,580,90,85,85,125,100,95,0,0,0,3,0,0,wings,blue,3,-1,slow,1,no-eggs,True,False,False,legendary,290,single
10170,zapdos-galar,fighting | flying,1.6,58.2,580,90,125,90,85,90,100,0,3,0,0,0,0,wings,yellow,3,-1,slow,1,no-eggs,True,False,False,legendary,290,single
10171,moltres-galar,dark | flying,2.0,66.0,580,90,85,90,100,125,90,0,0,0,0,3,0,wings,yellow,3,-1,slow,1,no-eggs,True,False,False,legendary,290,single
10173,corsola-galar,ghost,0.6,0.5,410,60,55,100,65,100,30,0,0,0,0,1,0,armor,pink,60,6,fast,2,water1 | water3,False,False,False,regular,144,s1c2
10174,zigzagoon-galar,dark | normal,0.4,17.5,240,38,30,41,30,41,60,0,0,0,0,0,1,quadruped,brown,255,4,medium,3,ground,False,False,False,regular,56,s1c3
10175,linoone-galar,dark | normal,0.5,32.5,420,78,70,61,50,61,100,0,0,0,0,0,2,quadruped,white,90,4,medium,3,ground,False,False,False,regular,147,s2c3
10176,darumaka-galar,ice,0.7,40.0,315,70,90,45,15,45,50,0,1,0,0,0,0,humanoid,red,120,4,medium-slow,5,ground,False,False,False,regular,63,s1c2
10178,darmanitan-galar-zen,ice | fire,1.7,120.0,540,105,160,55,30,55,135,0,0,0,2,0,0,quadruped,red,60,4,medium-slow,5,ground,False,False,False,regular,189,s2c2
10179,yamask-galar,ground | ghost,0.5,1.5,303,38,55,85,30,65,30,0,0,1,0,0,0,arms,black,190,4,medium,5,mineral | indeterminate,False,False,False,regular,61,s1c2
10180,stunfisk-galar,ground | steel,0.7,20.5,471,109,81,99,66,84,32,2,0,0,0,0,0,fish,brown,75,4,medium,5,water1 | indeterminate,False,False,False,regular,165,single
10229,growlithe-hisui,fire | rock,0.8,22.7,350,60,75,45,65,50,55,0,1,0,0,0,0,quadruped,brown,190,2,slow,1,ground,False,False,False,regular,70,s1c2
10230,arcanine-hisui,fire | rock,2.0,168.0,555,95,115,80,95,80,90,0,2,0,0,0,0,quadruped,brown,75,2,slow,1,ground,False,False,False,regular,194,s2c2
10231,voltorb-hisui,electric | grass,0.5,13.0,330,40,30,50,55,55,100,0,0,0,0,0,1,ball,red,190,-1,medium,1,mineral,False,False,False,regular,66,s1c2
10232,electrode-hisui,electric | grass,1.2,71.0,490,60,50,70,80,80,150,0,0,0,0,0,2,ball,red,60,-1,medium,1,mineral,False,False,False,regular,172,s2c2
10233,typhlosion-hisui,fire | ghost,1.6,69.8,534,73,84,78,119,85,95,0,0,0,3,0,0,quadruped,yellow,45,1,medium-slow,2,ground,False,False,False,regular,240,s3c3
10234,qwilfish-hisui,dark | poison,0.5,3.9,440,65,95,85,55,55,85,0,1,0,0,0,0,fish,gray,45,4,medium,2,water2,False,False,False,regular,88,s1c2
10235,sneasel-hisui,fighting | poison,0.9,27.0,430,55,95,55,35,75,115,0,0,0,0,0,1,upright,black,60,4,medium-slow,2,ground,False,False,False,regular,86,s1c2
10236,samurott-hisui,water | dark,1.5,58.2,528,90,108,80,100,65,85,0,0,0,3,0,0,quadruped,blue,45,1,medium-slow,5,ground,False,False,False,regular,238,s3c3
10237,lilligant-hisui,grass | fighting,1.2,19.2,480,70,105,75,50,75,105,0,0,0,2,0,0,blob,green,75,8,medium,5,plant,False,False,False,regular,168,s2c2
10238,zorua-hisui,normal | ghost,0.7,12.5,330,35,60,40,85,40,70,0,0,0,1,0,0,quadruped,gray,75,1,medium-slow,5,ground,False,False,False,regular,66,s1c2
10239,zoroark-hisui,normal | ghost,1.6,73.0,510,55,100,60,125,60,110,0,0,0,2,0,0,upright,gray,45,1,medium-slow,5,ground,False,False,False,regular,179,s2c2
10240,braviary-hisui,psychic | flying,1.7,43.4,510,110,83,70,112,70,65,0,2,0,0,0,0,wings,red,60,0,slow,5,flying,False,False,False,regular,179,s2c2
10241,sliggoo-hisui,steel | dragon,0.7,68.5,452,58,75,83,83,113,40,0,0,0,0,2,0,squiggle,purple,45,4,slow,6,dragon,False,False,False,regular,158,s2c3
10242,goodra-hisui,steel | dragon,1.7,334.1,600,80,100,100,110,150,60,0,0,0,0,3,0,upright,purple,45,4,slow,6,dragon,False,False,False,regular,270,s3c3
10243,avalugg-hisui,ice | rock,1.4,262.4,514,95,127,184,34,36,38,0,0,2,0,0,0,quadruped,blue,55,4,medium,6,monster | mineral,False,False,False,regular,180,s2c2
10244,decidueye-hisui,grass | fighting,1.6,37.0,530,88,112,80,95,95,60,0,3,0,0,0,0,wings,brown,45,1,medium-slow,7,flying,False,False,False,regular,239,s3c3
10245,dialga-origin,steel | dragon,7.0,848.7,680,100,100,120,150,120,90,0,0,0,3,0,0,quadruped,white,3,-1,slow,4,no-eggs,True,False,False,legendary,306,single
10246,palkia-origin,water | dragon,6.3,659.0,680,90,100,100,150,120,120,0,0,0,3,0,0,upright,purple,3,-1,slow,4,no-eggs,True,False,False,legendary,306,single
10253,wooper-paldea,poison | ground,0.4,11.0,210,55,45,45,25,25,15,1,0,0,0,0,0,legs,blue,255,4,medium,2,water1 | ground,False,False,False,regular,42,s1c2
10250,tauros-paldea-combat-breed,fighting,1.4,115.0,490,75,110,105,30,70,100,0,2,0,0,0,0,quadruped,brown,45,0,slow,1,ground,False,False,False,regular,172,single
